,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
10,10,2000,0,0,15.0,127446.7469448494,129688.58410958099,1.7590383579595914,147683.51892211632,144078.51241800108,-2.441035079897039,275130.2658669657,273767.0965275821,-0.49546324359775784,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4451.312880227355, 5137.928087987583, 4000.0, 4000.0, 4725.97287294084, 6000.0, 6000.0, 5347.132953135763, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2424.024535664603, 2201.735008079183, 4000.0, 2000.0, 3653.0061440958098, 3163.51689681667, 2000.0, 3384.3309776914407, 4000.0, 2528.7724445701665]]"
11,11,2000,0,0,15.0,137424.43023969236,132610.02308794385,-3.5033124338600796,141865.54766780615,139370.02853612116,-1.7590734133198638,279289.9779074985,271980.051624065,-2.6173249531548084,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4018.0000827912872, 4000.0, 4595.139532866894, 5022.793150137999, 5026.491066190061, 5535.379634305049, 6000.0, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 3400.6932921159637, 2000.0, 3647.7477850567093, 2392.6213526565234, 4000.0, 4000.0, 2857.5380055358714, 2000.0, 4000.0]]"
12,12,2500,0,0,15.0,139476.6089735224,135885.68230396142,-2.574572679955726,148149.07044911914,148142.76839461116,-0.00425386031034358,287625.6794226416,284028.4506985726,-1.250663268762988,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.000000000001, 5789.4108591836875, 5000.0, 5933.723088833863, 5428.680538036331, 6099.628532266535, 7000.0, 7000.0, 6472.662099838541, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3811.1904712094897, 4499.999999999998, 2500.0, 2500.0, 2500.000000020574, 3648.0114678566397, 4500.0, 3582.7260877036906, 2500.0, 2500.0]]"
13,13,2500,0,0,15.0,135223.125412409,134631.35076900356,-0.4376282840679873,148012.4095292782,147640.20620008727,-0.2514676508372812,283235.53494168713,282271.55696909083,-0.34034499689269804,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.0, 5196.804415919671, 5000.0, 5408.541924264819, 6215.959220297795, 5896.759094226269, 6278.508121812048, 7000.0, 7000.0, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4499.9999999892, 3594.1907232314707, 2500.0, 2896.219559169438, 2502.7268006148356, 4499.999999989088, 3778.177690696037, 2500.0, 4500.0, 3430.501816138465]]"
14,14,2500,0,0,15.0,139321.06592268456,135203.632080608,-2.955356259161495,148149.0660140658,147636.7337536518,-0.34582213320558836,287470.1319367504,282840.3658342598,-1.6105207422067924,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.0, 5001.028524720462, 5000.0, 6121.09931019004, 5730.539859935463, 6384.195795983353, 5504.343905558414, 7000.0, 7000.0, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3317.444268361558, 2500.0, 4499.999999999999, 2844.3028032228576, 4500.0, 4500.0, 3099.252129812081, 3282.6394964153724, 4500.0, 2500.0]]"
15,15,3000,0,0,15.0,135445.82182678985,136886.40939554808,1.063589521868364,148149.0817010576,148128.13602641082,-0.014138241294709137,283594.9035278475,285014.5454219589,0.5005879430312148,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.0, 6000.0, 6625.390217453949, 6731.696261454996, 7474.660693842988, 7211.132848121633, 7750.766361557295, 8000.0, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3938.879135607866, 5000.0, 3000.0, 3000.0, 4996.330874851346, 3771.0119376029647, 3000.0, 4493.202105398464, 5000.0, 3000.0]]"
16,16,3000,0,0,15.0,137311.4274642783,133838.03582219762,-2.529572160324591,148149.07990735339,148128.23327976017,-0.014071385125207494,285460.50737163174,281966.26910195785,-1.2240706435531057,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.0, 6224.435647396898, 7099.467603875307, 6000.0, 8000.0, 6577.276237598873, 7243.002402047621, 8000.0, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3855.286906733081, 3000.0, 4628.85540107274, 3000.0180475188545, 5000.0, 5000.0, 4001.341863235847, 4154.82026856865, 3000.059843249486, 4278.1964047450665]]"
17,17,3000,0,0,15.0,138519.80947218474,138287.4964706651,-0.167711031660277,148149.08280372663,148146.3900783303,-0.001817578175562637,286668.89227591135,286433.8865489955,-0.08197810548960976,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.0, 8000.0, 6867.311058643307, 6315.743188930148, 6678.070393705022, 7089.405557732219, 8000.0, 7512.5278017029905, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4706.013131191905, 3003.1614499880507, 4247.514248488656, 5000.0, 3000.0, 3000.0, 3000.0, 5000.0, 3000.0, 3000.0]]"
18,18,2000,0,0,30.0,126380.26592047651,126465.12502147716,0.06714584779719178,145205.77506039003,144956.64972977215,-0.17156709539567194,271586.0409808665,271421.77475124935,-0.06048404734790816,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4000.0, 5139.250075990091, 5999.999999839689, 6000.0, 4735.159157086856, 4618.28583103343, 5368.293928122575, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0000000000002, 2471.283598055728, 4000.0, 3377.2962582539435, 4000.0, 2000.0, 3224.425407873733, 2000.0, 2000.0, 2725.232051751139]]"
19,19,2000,0,0,30.0,126004.18155748019,132500.2052749393,5.155403286751862,144989.47372324913,141085.7337798571,-2.692429900699788,270993.65528072935,273585.9390547965,0.9565846740513942,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4413.143836147981, 4885.507700582167, 5216.301746483516, 4000.0, 4814.907562831906, 6000.0, 6000.0, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0, 3000.8426104772334, 2000.0, 3155.552356907562, 4000.0, 3999.9964745588513, 4000.0, 2580.671864505632, 3260.081190300662, 2000.0]]"
20,20,2000,0,0,30.0,130925.08748720132,130780.65002525705,-0.1103206915621786,136519.21559736072,137788.99479838487,0.9301102379383301,267444.30308456207,268569.6448236419,0.4207761115494914,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4002.1068530023167, 4000.0, 4419.626764340284, 5088.327453471358, 4000.3316126740683, 5032.594821200102, 6000.0, 5460.081128263649, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3539.837908816681, 4000.0, 2000.0, 4000.0, 2404.1404336748756, 2240.00991199193, 4000.0, 3112.203215553347, 2000.0, 2730.7037785093953]]"
21,21,2500,0,0,30.0,131649.23819384843,134474.22754648954,2.145845575256133,144854.07625101416,143775.4248641942,-0.7446468989597402,276503.31444486254,278249.6524106837,0.6315793969151084,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5277.839496712573, 5000.0, 6133.884941401825, 5000.000048347369, 7000.0, 6056.00528462831, 7000.0, 5732.286403995803, 7000.0, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3709.879109654369, 2500.0, 2870.5247276949553, 4500.0, 3180.469618187405, 4499.948789251327, 4500.0, 2500.0, 3841.1658380779554, 2500.0]]"
22,22,2500,0,0,30.0,133076.5639341416,134392.7051529677,0.9890105213998935,145125.48040841118,143809.32807824356,-0.9069064415592034,278202.0443425528,278202.0332312113,-3.993982683089829e-06,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.0, 5000.0, 5578.136880119837, 5782.1196392247975, 5000.0, 7000.0, 6352.021349060401, 7000.0, 7000.0, 6999.999999999999], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3494.234476055839, 2500.000000000001, 4088.70145039463, 2500.0000000062623, 4500.0, 4500.0, 3501.497533927376, 2501.4318659332303, 3930.5826609236674, 3106.022005232]]"
23,23,2500,0,0,30.0,132061.16012751378,136193.93625348865,3.129441027160747,143687.81217860468,143552.9949105468,-0.09382651598194931,275748.97230611846,279746.93116403546,1.449854490655625,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.0, 5000.0, 5000.0, 5898.372019229458, 6097.798273750564, 5658.735423081424, 6336.0938375391725, 7000.0, 7000.0, 6999.999999999999], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4500.0, 2500.0, 3465.5526448968003, 3427.3365337214923, 2500.0, 4500.0, 4500.0, 4500.0, 3399.1129362871193, 2500.0]]"
24,24,3000,0,0,30.0,134348.49676657817,136222.71518193043,1.3950423417156557,145499.27994089227,144942.06300714848,-0.382968860031582,279847.7767074705,281164.77818907885,0.4706135232173221,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.001382345534, 7999.982322774997, 6532.168925588694, 7999.987891180768, 6000.000000101254, 6971.923141023217, 6000.0000022437025, 7999.997061589287, 7187.914901968832, 7999.999999999979], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3991.4053952022678, 3677.9054663653396, 3000.0008863536996, 4317.992967260101, 4999.993974516834, 4999.9999969071105, 3000.00059650816, 3000.0002129637205, 3000.000281302763, 4999.999997952694]]"
25,25,3000,0,0,30.0,132661.3304544493,132852.854581202,0.14437072664402242,144997.60491233796,144818.62654249513,-0.12343539739917937,277658.93536678725,277671.48112369707,0.004518405609114907,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.000000000015, 7094.834544595698, 6000.000000000011, 6000.000000000005, 7999.999999999999, 7999.999999999934, 6000.000000000002, 7212.334743734974, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 5000.0, 3495.450749983422, 3000.0, 4054.0099159463157, 3000.000000000001, 3946.124561512662, 3000.0000000000023, 4547.903880122213, 4332.483930491713, 5000.0]]"
26,26,3000,0,0,30.0,131122.6991021024,135362.77130517695,3.2336675740429204,145506.74429961736,145308.78609157403,-0.136047445083171,276629.4434017198,280671.55739675096,1.4612016513228587,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.001568090032, 6000.001140848135, 6359.821440274542, 6752.429731591528, 6753.7602960549375, 7367.938195411921, 6856.240625085507, 8000.0, 7999.982509369128, 7999.999993051787], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3006.656404991235, 4526.9148436440555, 3681.8801092088515, 3000.00000003359, 4275.746845976325, 3995.934272026886, 5000.0, 3000.0, 3770.9006176543376, 4998.14717121241]]"
27,27,2000,0,0,45.0,124424.75514274063,130991.311458006,5.277532037521147,133915.04975437382,133651.98482404157,-0.19644164775710768,258339.80489711443,264643.2962820476,2.4400000562993216,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4511.9263951862995, 4485.003127564833, 4964.298344757013, 4557.660280673199, 5096.301708589106, 6000.0, 6000.0, 5571.549551161383, 5999.999965146222], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0, 2752.36790921533, 4000.0, 3421.6143565373477, 2000.0, 2000.0, 4000.0, 3313.0848165908537, 2000.0, 2000.0]]"
28,28,2000,0,0,45.0,125959.29682470548,132097.92126274377,4.873498497360826,129130.52860926636,131074.62440398778,1.5055276359969239,255089.8254339718,263172.54566673154,3.168578056380341,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4015.692985955408, 4000.0, 4355.181769678762, 5740.113214899948, 4815.437989189143, 5472.2876636901, 4580.408939943036, 5196.752473102805, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 2000.0, 3275.745969283033, 3999.996369209173, 2000.0000860025261, 2000.0, 2694.8415029995895, 3378.777345157285, 3438.5678533290265, 2000.0]]"
29,29,2000,0,0,45.0,125969.56791826716,132631.5582205738,5.288571210015683,131104.56630693545,131445.9089230226,0.260359059720324,257074.13422520264,264077.4671435963,2.7242464277867073,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4000.0, 4649.985590198501, 4970.323217617865, 5302.427735690464, 6000.0, 4724.00720862659, 6000.0, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 2000.0, 2000.0, 2981.5473061222006, 2000.0, 2800.2524297859654, 3866.1222735681167, 4000.0, 3443.8735285876987, 2000.0]]"
30,30,2500,0,0,45.0,129562.69749986933,133984.05264533518,3.4125216831567617,134660.879760198,133538.08730085267,-0.833792606542291,264223.57726006734,267522.13994618785,1.2483983149141278,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.0, 5000.0, 6136.545340785217, 5000.0, 5000.0, 5760.824610940318, 7000.0, 6999.999999993063, 6257.4730546388955, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0, 3021.4620461369805, 2500.0513316059687, 4500.0, 3610.535039401295, 3623.9034994051617, 2500.0, 3554.5243954350317, 4499.99586603023, 4499.972146687715]]"
31,31,2500,0,0,45.0,128138.16409132742,135277.10134199262,5.5712810475239,133905.2271896958,133603.5271842106,-0.22530860954203794,262043.39128102324,268880.62852620316,2.6092004120979557,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.000293603488, 5000.0, 5703.671810329208, 5000.0, 6331.664437315387, 5943.621017448329, 7000.0, 6252.5917708840125, 7000.0, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4500.0, 2500.0000000005066, 2884.895802917511, 3493.8313383357918, 3748.305194548099, 4500.0, 4500.0, 2500.0, 2500.0, 3438.9664975022506]]"
32,32,2500,0,0,45.0,130237.03323384574,135621.64231612923,4.134468475349264,133903.01547051224,133219.78057564737,-0.5102460855449014,264140.048704358,268841.4228917766,1.779879352063223,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.707205379087, 5000.0, 5000.0, 6999.999999999999, 5626.617258968288, 5980.532213946521, 6362.535109849223, 7000.0, 6182.181009420658, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0, 3473.3798869325014, 4500.0, 3191.2325453700832, 4499.999999996342, 2502.7344938027923, 4500.0, 2500.0000000000005, 3657.4590626483423, 4500.0]]"
33,33,3000,0,0,45.0,131506.27557978162,135983.81644485492,3.404811553922297,135206.83356451962,134876.09803789982,-0.24461450497764586,266713.10914430127,270859.9144827548,1.5547812223245212,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.000000000013, 6000.0, 6003.108487845456, 6865.001908497837, 6513.001370051296, 8000.0, 7115.333611553883, 7315.045971909689, 8000.0, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3640.293451668013, 4989.218574522498, 3000.0, 5000.0, 3989.1476017175073, 3835.8901385289705, 3001.382112720331, 4497.98153585634, 5000.0, 3000.0000000009095]]"
34,34,3000,0,0,45.0,131410.96601206038,135882.35806132396,3.402601917448209,135575.24016283383,134977.2787914106,-0.44105499699285305,266986.20617489424,270859.63685273455,1.4507980518300445,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.0, 6000.0, 6497.012366854562, 6698.871873680673, 7110.73479093587, 7390.847810569358, 8000.0, 8000.0, 7999.999999999999], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3000.020439357564, 4073.285227774372, 5000.0, 3541.425315876474, 4427.771518586395, 3000.0, 4757.715744231232, 3000.008035658866, 5000.0, 3908.065436545656]]"
35,35,3000,0,0,45.0,132308.37405827822,136471.49182427078,3.1465262842386834,135255.46810464858,134745.3202528422,-0.37717355087755866,267563.8421629268,271216.812077113,1.365270391042535,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.0, 6000.0, 6575.7464686105195, 7231.579721752468, 7243.981507444323, 6631.794614200467, 7289.79937963448, 8000.0, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4997.151882369625, 3000.0, 3893.3367620633053, 3461.243720501894, 4080.731932974285, 3000.070928691689, 4999.923075419757, 4999.999995757471, 3000.0, 5000.0]]"
36,36,2000,0,0,60.0,119460.36689031945,132343.17623805514,10.78417025084464,127144.57724782449,124503.90864096432,-2.0769022667109884,246604.94413814394,256847.08487901947,4.1532584744684025,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0000000000005, 4688.114416027358, 4370.664849408295, 4052.0137476610576, 5336.626834318846, 5168.726453889403, 6000.0, 5999.999999999998, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 2000.0000000000007, 2000.0, 3023.014753956155, 4000.0, 2000.0, 3215.321363339715, 4000.0, 2704.36309623453, 3400.282339405224, 2000.0]]"
37,37,2000,0,0,60.0,127466.58334880356,132331.58984431103,3.816691691025185,122282.39418126168,123182.95409523748,0.7364591771411341,249748.97753006525,255514.54393954852,2.3085445500128987,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4382.223071577285, 4000.0, 5153.701611606744, 5419.1907543473935, 4966.199193402039, 6000.0, 4621.146273991988, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 2979.815842904669, 2000.0, 3566.106251989131, 2996.0433343225845, 2000.0000007902054, 2000.0, 3812.6276633856073, 4000.0, 3075.5564781632283]]"
38,38,2000,0,0,60.0,125696.69582027623,132190.75887536607,5.16645486399673,120028.33352774355,123844.13199880907,3.1790814376203302,245725.0293480198,256034.89087417518,4.195690424174717,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 4000.0, 4000.0, 4581.904360528206, 4667.426375780524, 5020.9361357316975, 5107.269232002489, 5491.069322758996, 5459.195397687879, 6000.0, 6000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 2000.0, 3133.7282038010726, 2000.0, 2574.5666178856295, 4000.0, 3243.641086404366, 2000.0, 4000.0, 2000.0000000000002]]"
39,39,2500,0,0,60.0,127605.4148110422,133572.6585753095,4.676324882532284,126552.23469156615,125314.16447668296,-0.9783076671072807,254157.64950260834,258886.82305199243,1.8607244592634418,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5002.710602012185, 5000.0, 5001.477828809432, 5981.3871584821445, 5001.9266150603635, 5896.08248433118, 7000.0, 7000.0, 6475.779741260683, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3101.0024468472475, 4500.0, 2500.0, 2768.2721338497, 3723.074330359667, 3923.1539940538396, 4101.984807977276, 2500.0, 4500.0, 3162.530755735491]]"
40,40,2500,0,0,60.0,126023.88626183431,132556.01859238528,5.183249401609031,126745.29375224047,125214.21109796347,-1.2079996100446364,252769.1800140748,257770.22969034876,1.9785045297039294,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.000000000266, 5000.0, 5001.497079448069, 5007.600417690975, 6042.020142814004, 6566.473403959206, 6560.631674686078, 5478.335459559652, 6999.99999999814, 7000.0], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 2500.0, 4280.953274354677, 2968.3542691395573, 3560.0990879358087, 3693.527034952129, 3012.2173200967345, 4112.261534699266, 4499.887058301942, 4499.939964262188, 2500.0000000090595]]"
41,41,2500,0,0,60.0,125631.08567447876,134660.08253490736,7.1869130255098845,127445.46586925098,125706.50319572158,-1.3644759047869457,253076.55154372973,260366.58573062895,2.88056484981761,False,"[[2500.0, 2722.222222222222, 2944.4444444444443, 3166.666666666667, 3388.8888888888887, 3611.1111111111113, 3833.3333333333335, 4055.5555555555557, 4277.777777777777, 4500.0, 5000.000000044087, 5000.0, 5748.438273336482, 5775.484087550347, 6100.580179656564, 5394.619975180377, 6438.076382184711, 7000.0, 7000.0, 6999.999999999999], [3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 3500.0, 4499.920305045134, 2500.000000665587, 2500.0103722356303, 4002.759554654138, 4500.0, 3348.3599685760882, 2500.0, 3407.1800149180885, 4489.313316714941, 2500.0]]"
42,42,3000,0,0,60.0,130656.12458213132,135701.89324082193,3.8618692195472257,127712.78416315441,126875.9775535152,-0.6552254068552642,258368.90874528576,262577.8707943371,1.6290512931649945,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0, 6000.075222408896, 6000.0, 6845.702657140226, 7071.525534048495, 7234.848904479642, 8000.0, 8000.0, 6000.0, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3577.2042587743695, 3000.0, 4262.721784668057, 4527.385390305355, 3246.1129105614154, 5000.0, 3815.7099921812364, 3000.0, 4999.985098899551, 4999.797856182773]]"
43,43,3000,0,0,60.0,123194.16185242165,135472.51768566793,9.966670212793794,127882.49989937565,126687.31205294398,-0.9345984379192637,251076.6617517973,262159.8297386119,4.414256549965953,False,"[[3000.0, 3222.222222222222, 3444.4444444444443, 3666.666666666667, 3888.8888888888887, 4111.111111111111, 4333.333333333334, 4555.555555555556, 4777.777777777777, 5000.0, 6000.0000000901055, 6000.000000000031, 6000.0, 7477.781917950328, 6000.001060259303, 7999.99718275736, 6836.07883003958, 6809.460592974721, 7999.988848929619, 8000.0], [4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4999.999770387931, 3879.9813397910807, 3000.017198753773, 3000.0392253439127, 4494.625795868976, 3000.0004849902207, 3929.450561063034, 3000.0000002644892, 4999.9972445837575, 4039.480168396248]]"
